ID;GENERO;CASADO;EDAD;GRADUADO;PROFESION;EXPERIENCIA LABORAL;GASTO DEL CLIENTE;TAMAÑO FAMILIA;CATEGORIA ANONIMA DEL CLIENTE
466157;Masculino;Si;72;Si;Dueño de casa;9.0;Bajo;Tens;Cat_4
466161;Masculino;Si;47;No;Artista;1.0;Medio;Tens;Cat_6
466162;Femenino;Si;67;Si;Doctor;0.0;Bajo;1.0;Cat_4
466166;Masculino;Si;77;Si;Abogado;0.0;Alto;2.0;Cat_4
466172;Masculino;Si;46;Si;Artista;3.0;Medio;3.0;Cat_6
466178;Femenino;Si;52;Si;Artista;1.0;Medio;4.0;Cat_6
466180;Masculino;Si;67;No;Abogado;1.0;Bajo;1.0;Cat_6
466185;Masculino;Si;62;Si;Doctor;0.0;Medio;4.0;Cat_6
466200;Masculino;Si;45;Si;Doctor;8.0;Medio;3.0;Cat_4
466201;Masculino;Si;40;Si;Doctor;1.0;Medio;5.0;Cat_4
466206;Femenino;Si;60;Si;Artista;4.0;Medio;2.0;Cat_3
466207;Femenino;Si;37;Si;Doctor;8.0;Medio;4.0;Cat_2
466208;Masculino;Si;69;No;Ejecutivo;2.0;Alto;1.0;Cat_6
466210;Femenino;Si;58;Si;Artista;1.0;Alto;4.0;Cat_6
466211;Masculino;Si;52;Si;Artista;1.0;Bajo;Tens;Cat_6
466213;Masculino;No;20;No;Enfermeria;2.0;Bajo;5.0;Cat_6
466218;Femenino;Tens;23;No;Enfermeria;6.0;Bajo;4.0;Cat_2
466223;Masculino;Si;66;Si;Artista;0.0;Bajo;1.0;Cat_4
466225;Masculino;No;19;No;Enfermeria;1.0;Bajo;3.0;Cat_2
466226;Femenino;Si;53;Si;Artista;0.0;Medio;5.0;Cat_6
466233;Femenino;Si;59;Si;Dueño de casa;6.0;Bajo;1.0;Cat_6
466235;Femenino;Si;61;Si;Artista;0.0;Medio;4.0;Cat_4
466236;Femenino;Si;68;Si;Ingenieria;1.0;Bajo;2.0;Cat_4
466238;Masculino;No;20;No;Enfermeria;1.0;Bajo;3.0;Cat_4
466246;Masculino;No;20;No;Enfermeria;1.0;Bajo;4.0;Cat_2
466247;Femenino;Tens;49;Si;Artista;0.0;Bajo;4.0;Cat_2
466253;Masculino;No;19;No;Enfermeria;1.0;Bajo;3.0;Cat_2
466257;Femenino;No;27;No;Enfermeria;1.0;Bajo;4.0;Cat_6
466264;Masculino;Si;32;Si;Tens;1.0;Bajo;2.0;Cat_3
466268;Femenino;Si;67;Si;Artista;0.0;Medio;3.0;Cat_4
466271;Masculino;No;27;No;Entretenimiento;1.0;Bajo;3.0;Cat_2
466274;Masculino;Si;72;Si;Ejecutivo;0.0;Bajo;Tens;Cat_6
466276;Femenino;No;32;No;Doctor;1.0;Bajo;5.0;Cat_4
466278;Femenino;No;28;No;Tens;0.0;Bajo;2.0;Cat_3
466282;Masculino;Si;29;Si;Enfermeria;8.0;Bajo;Tens;Cat_6
466285;Femenino;No;19;No;Enfermeria;1.0;Bajo;5.0;Cat_2
466286;Femenino;Si;52;Si;Artista;1.0;Medio;5.0;Cat_2
466287;Femenino;Si;47;Si;Doctor;1.0;Medio;2.0;Cat_2
466289;Masculino;No;19;No;Enfermeria;3.0;Bajo;5.0;Cat_2
466290;Femenino;No;18;No;Enfermeria;5.0;Bajo;Tens;Cat_4
466292;Femenino;Si;79;No;Abogado;1.0;Alto;2.0;Cat_6
466297;Femenino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_4
466300;Femenino;Si;48;Si;Artista;0.0;Bajo;3.0;Cat_2
466301;Masculino;Si;52;Si;Artista;1.0;Medio;3.0;Cat_2
466306;Masculino;No;23;No;Enfermeria;1.0;Bajo;4.0;Cat_6
466313;Femenino;Si;58;Si;Artista;1.0;Bajo;1.0;Cat_4
466315;Femenino;Si;69;Si;Ingenieria;1.0;Bajo;1.0;Cat_6
466317;Masculino;Si;37;Si;Entretenimiento;4.0;Bajo;1.0;Cat_6
466318;Femenino;No;30;No;Enfermeria;0.0;Bajo;3.0;Cat_6
466319;Femenino;Tens;25;No;Enfermeria;0.0;Bajo;4.0;Cat_6
466320;Femenino;No;39;Si;Ingenieria;8.0;Bajo;2.0;Cat_4
466321;Masculino;Si;43;Si;Entretenimiento;3.0;Bajo;2.0;Cat_4
466324;Femenino;No;32;No;Ingenieria;0.0;Bajo;1.0;Cat_4
466326;Masculino;No;23;No;Enfermeria;0.0;Bajo;5.0;Cat_3
466335;Femenino;No;30;No;Enfermeria;1.0;Bajo;3.0;Cat_4
466337;Femenino;Si;41;No;Ingenieria;1.0;Bajo;2.0;Cat_4
466341;Masculino;Si;49;Si;Artista;1.0;Medio;2.0;Cat_5
466347;Masculino;Si;66;No;Ejecutivo;6.0;Bajo;3.0;Cat_4
466352;Femenino;Si;67;Si;Doctor;1.0;Bajo;2.0;Cat_6
466355;Masculino;No;30;Si;Enfermeria;0.0;Bajo;2.0;Cat_6
466367;Femenino;No;39;Si;Doctor;6.0;Bajo;1.0;Cat_2
466370;Femenino;Tens;52;Si;Artista;0.0;Bajo;4.0;Cat_2
466372;Femenino;Si;57;Si;Artista;0.0;Medio;5.0;Cat_6
466373;Masculino;Si;63;Si;Ejecutivo;1.0;Alto;1.0;Cat_6
466376;Femenino;Si;52;No;Dueño de casa;4.0;Alto;3.0;Cat_6
466377;Masculino;Si;61;Si;Tens;8.0;Medio;2.0;Cat_6
466380;Masculino;Si;35;Si;Entretenimiento;7.0;Bajo;2.0;Cat_6
466381;Masculino;Si;52;Si;Artista;4.0;Medio;2.0;Cat_6
466382;Femenino;Si;45;Si;Ingenieria;2.0;Alto;2.0;Cat_4
466387;Masculino;Si;37;Si;Entretenimiento;8.0;Medio;2.0;Cat_6
466389;Femenino;Si;45;Si;Ingenieria;1.0;Medio;2.0;Cat_6
466391;Femenino;Si;55;Si;Ingenieria;0.0;Medio;Tens;Cat_6
466392;Femenino;Si;49;Si;Ingenieria;4.0;Medio;Tens;Cat_3
466393;Femenino;Si;42;No;Entretenimiento;1.0;Bajo;6.0;Cat_3
466395;Femenino;Si;39;Si;Doctor;3.0;Alto;2.0;Cat_4
466397;Masculino;No;18;No;Enfermeria;0.0;Bajo;3.0;Cat_3
466400;Masculino;Si;43;No;Artista;1.0;Medio;3.0;Cat_3
466401;Masculino;Si;50;No;Ejecutivo;1.0;Medio;4.0;Cat_6
466402;Masculino;Si;37;Si;Artista;1.0;Medio;4.0;Cat_6
466404;Femenino;No;37;Si;Ingenieria;1.0;Bajo;1.0;Cat_6
466406;Masculino;Si;63;Si;Entretenimiento;0.0;Bajo;3.0;Cat_6
466408;Masculino;Si;83;Si;Abogado;1.0;Bajo;2.0;Cat_3
466411;Masculino;Si;55;Si;Artista;1.0;Medio;3.0;Cat_3
466414;Masculino;Si;71;Si;Artista;1.0;Bajo;3.0;Cat_6
466418;Masculino;Si;87;No;Abogado;1.0;Bajo;1.0;Cat_4
466419;Femenino;Si;49;Si;Entretenimiento;2.0;Medio;5.0;Cat_3
466422;Masculino;Si;27;No;Doctor;0.0;Bajo;4.0;Cat_4
466427;Femenino;Si;25;No;Marketing;1.0;Bajo;4.0;Cat_4
466429;Masculino;Si;42;No;Enfermeria;0.0;Bajo;2.0;Cat_3
466443;Femenino;Si;66;Si;Artista;4.0;Bajo;2.0;Cat_6
466450;Femenino;No;32;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
466455;Femenino;Si;32;Si;Doctor;4.0;Bajo;2.0;Cat_6
466456;Femenino;Si;37;No;Doctor;8.0;Bajo;1.0;Cat_2
466457;Femenino;Si;62;Tens;Abogado;9.0;Bajo;5.0;Cat_6
466463;Femenino;No;33;Si;Enfermeria;3.0;Bajo;4.0;Cat_4
466464;Femenino;Si;45;Si;Dueño de casa;2.0;Medio;2.0;Cat_3
466466;Femenino;Tens;18;No;Enfermeria;5.0;Bajo;5.0;Cat_3
466467;Femenino;Si;37;Si;Artista;0.0;Medio;3.0;Cat_3
466468;Masculino;No;30;Si;Doctor;4.0;Bajo;4.0;Cat_3
466474;Masculino;No;31;Si;Entretenimiento;5.0;Bajo;3.0;Cat_6
466478;Femenino;Si;48;Si;Artista;0.0;Medio;4.0;Cat_3
466483;Masculino;No;31;Si;Enfermeria;1.0;Bajo;1.0;Cat_3
466486;Femenino;Si;36;Si;Doctor;8.0;Bajo;2.0;Cat_4
466488;Masculino;Si;61;Si;Entretenimiento;0.0;Medio;6.0;Cat_6
466490;Femenino;Si;83;No;Abogado;0.0;Alto;2.0;Cat_6
466493;Masculino;Si;77;No;Abogado;1.0;Alto;2.0;Cat_6
466500;Femenino;Si;46;Si;Artista;3.0;Alto;3.0;Cat_4
466501;Masculino;Si;48;Si;Ingenieria;0.0;Medio;3.0;Cat_3
466502;Masculino;No;19;No;Enfermeria;0.0;Bajo;5.0;Cat_3
466516;Masculino;No;21;No;Enfermeria;1.0;Bajo;3.0;Cat_6
466517;Femenino;No;40;No;Ingenieria;1.0;Bajo;1.0;Cat_6
466526;Masculino;No;27;No;Enfermeria;0.0;Bajo;5.0;Cat_2
466527;Femenino;Si;49;No;Marketing;0.0;Bajo;1.0;Cat_5
466530;Masculino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_4
466533;Femenino;No;53;Si;Entretenimiento;1.0;Bajo;1.0;Cat_6
466535;Masculino;No;29;Si;Artista;8.0;Bajo;1.0;Cat_6
466536;Masculino;No;23;No;Enfermeria;3.0;Bajo;4.0;Cat_4
466538;Masculino;Si;84;Si;Abogado;1.0;Alto;2.0;Cat_6
466541;Masculino;No;38;Si;Entretenimiento;0.0;Bajo;4.0;Cat_6
466543;Masculino;No;26;Si;Doctor;11.0;Bajo;2.0;Cat_7
466545;Femenino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_2
466550;Femenino;Tens;22;No;Enfermeria;1.0;Bajo;4.0;Cat_6
466552;Masculino;Si;20;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
466553;Masculino;Si;36;Si;Enfermeria;0.0;Bajo;3.0;Cat_6
466556;Masculino;No;18;No;Enfermeria;1.0;Bajo;3.0;Cat_6
466562;Femenino;No;20;No;Enfermeria;7.0;Bajo;4.0;Cat_6
466564;Femenino;No;18;No;Marketing;1.0;Bajo;4.0;Cat_6
466565;Masculino;Si;32;No;Artista;7.0;Medio;2.0;Cat_6
466576;Femenino;No;18;No;Enfermeria;0.0;Bajo;4.0;Cat_6
466586;Masculino;No;18;No;Enfermeria;0.0;Bajo;2.0;Cat_6
466588;Femenino;No;21;No;Enfermeria;8.0;Bajo;4.0;Cat_6
466596;Femenino;Si;75;Si;Artista;1.0;Alto;2.0;Cat_6
466603;Masculino;Si;37;Si;Ingenieria;0.0;Medio;2.0;Cat_6
466606;Femenino;Si;35;Si;Ingenieria;1.0;Bajo;3.0;Cat_3
466613;Masculino;No;20;No;Enfermeria;9.0;Bajo;3.0;Cat_6
466623;Masculino;Si;58;Tens;Entretenimiento;2.0;Medio;4.0;Cat_3
466628;Masculino;No;33;No;Enfermeria;8.0;Bajo;4.0;Cat_4
466631;Masculino;Si;58;Si;Artista;0.0;Bajo;3.0;Cat_6
466634;Masculino;No;20;No;Enfermeria;1.0;Bajo;5.0;Cat_6
466635;Masculino;Si;50;Si;Artista;4.0;Medio;2.0;Cat_6
466644;Femenino;No;51;Si;Dueño de casa;0.0;Bajo;Tens;Cat_6
466650;Femenino;No;27;No;Enfermeria;8.0;Bajo;3.0;Cat_4
466652;Femenino;Si;58;Si;Doctor;1.0;Medio;2.0;Cat_6
466655;Masculino;Si;62;No;Ejecutivo;1.0;Bajo;2.0;Cat_6
466656;Masculino;Si;79;Si;Marketing;0.0;Alto;2.0;Cat_6
466658;Femenino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_6
466662;Femenino;No;33;No;Ingenieria;0.0;Bajo;Tens;Cat_4
466665;Masculino;Si;36;Si;Artista;1.0;Medio;2.0;Cat_6
466666;Femenino;Si;29;Si;Enfermeria;1.0;Bajo;2.0;Cat_6
466671;Femenino;Tens;28;No;Enfermeria;3.0;Bajo;3.0;Cat_2
466686;Femenino;No;22;No;Enfermeria;0.0;Bajo;4.0;Cat_6
466687;Masculino;No;21;No;Enfermeria;1.0;Bajo;3.0;Cat_6
466688;Masculino;No;22;No;Enfermeria;0.0;Bajo;3.0;Cat_4
466689;Masculino;No;28;Si;Artista;9.0;Bajo;3.0;Cat_6
466696;Femenino;Si;48;Si;Artista;3.0;Medio;4.0;Cat_6
466704;Masculino;Si;48;Si;Doctor;3.0;Medio;2.0;Cat_6
466705;Masculino;Si;66;No;Abogado;0.0;Bajo;3.0;Cat_6
466707;Femenino;Si;47;Si;Dueño de casa;1.0;Bajo;4.0;Cat_6
466713;Femenino;Si;68;Si;Artista;1.0;Alto;4.0;Cat_6
466718;Masculino;Si;73;Tens;Ejecutivo;0.0;Alto;2.0;Cat_6
466720;Femenino;Si;59;No;Abogado;0.0;Bajo;1.0;Cat_2
466721;Masculino;Si;38;Si;Doctor;7.0;Medio;2.0;Cat_6
466725;Femenino;Si;76;No;Abogado;1.0;Alto;2.0;Cat_6
466731;Femenino;Si;40;Si;Ingenieria;3.0;Bajo;2.0;Cat_4
466732;Femenino;Si;49;Si;Ingenieria;0.0;Alto;2.0;Cat_4
466733;Femenino;No;33;No;Dueño de casa;0.0;Bajo;Tens;Cat_4
466735;Masculino;No;18;No;Enfermeria;1.0;Bajo;Tens;Cat_6
466746;Femenino;Si;69;Si;Abogado;0.0;Alto;2.0;Cat_6
466749;Masculino;No;22;Tens;Enfermeria;1.0;Bajo;5.0;Cat_3
466750;Femenino;No;18;Tens;Enfermeria;0.0;Bajo;3.0;Cat_3
466751;Femenino;No;20;Tens;Enfermeria;1.0;Bajo;4.0;Cat_6
466752;Masculino;Si;36;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
466753;Femenino;Si;67;Si;Artista;0.0;Medio;2.0;Cat_3
466754;Femenino;Si;37;Si;Artista;1.0;Medio;3.0;Cat_6
466759;Femenino;No;26;No;Enfermeria;2.0;Bajo;Tens;Cat_6
466760;Masculino;Si;51;Si;Doctor;1.0;Medio;4.0;Cat_6
466765;Femenino;Si;67;Si;Abogado;1.0;Bajo;2.0;Cat_6
466769;Femenino;No;29;Si;Entretenimiento;1.0;Bajo;4.0;Cat_6
466775;Femenino;Si;76;Si;Abogado;0.0;Bajo;2.0;Cat_6
466776;Masculino;Si;86;Si;Abogado;0.0;Bajo;1.0;Cat_6
466777;Femenino;Si;51;Si;Dueño de casa;9.0;Medio;2.0;Cat_6
466778;Masculino;Si;35;Si;Entretenimiento;1.0;Bajo;2.0;Cat_3
466788;Masculino;No;30;No;Doctor;3.0;Bajo;2.0;Cat_6
466790;Masculino;Si;47;Si;Doctor;0.0;Medio;2.0;Cat_3
466791;Masculino;Si;81;No;Abogado;0.0;Bajo;1.0;Cat_6
466792;Femenino;Si;85;No;Abogado;0.0;Bajo;1.0;Cat_6
466795;Masculino;Tens;60;Si;Entretenimiento;1.0;Medio;5.0;Cat_6
466799;Femenino;No;21;No;Enfermeria;2.0;Bajo;3.0;Cat_6
466802;Femenino;Tens;40;Si;Ingenieria;0.0;Bajo;1.0;Cat_6
466804;Femenino;Tens;35;Si;Dueño de casa;4.0;Bajo;1.0;Cat_3
466807;Femenino;Tens;35;Si;Enfermeria;0.0;Bajo;1.0;Cat_4
466808;Femenino;No;41;No;Ingenieria;1.0;Bajo;1.0;Cat_6
466810;Masculino;No;18;No;Enfermeria;0.0;Bajo;3.0;Cat_6
466811;Masculino;No;22;No;Enfermeria;0.0;Bajo;Tens;Cat_4
466813;Masculino;Si;61;Si;Artista;0.0;Bajo;Tens;Cat_6
466814;Masculino;No;23;No;Enfermeria;0.0;Bajo;3.0;Cat_6
466815;Masculino;No;31;No;Enfermeria;1.0;Bajo;5.0;Cat_4
466816;Masculino;Si;82;Si;Abogado;0.0;Alto;2.0;Cat_6
466818;Masculino;Si;84;No;Ejecutivo;1.0;Alto;2.0;Cat_6
466826;Masculino;Si;41;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
466832;Femenino;Si;66;Si;Artista;0.0;Medio;2.0;Cat_4
466833;Masculino;Si;57;Si;Artista;5.0;Bajo;2.0;Cat_6
466846;Masculino;No;20;No;Enfermeria;3.0;Bajo;4.0;Cat_2
466863;Femenino;No;32;No;Dueño de casa;14.0;Bajo;1.0;Cat_6
466867;Femenino;No;29;No;Dueño de casa;11.0;Bajo;1.0;Cat_6
466871;Masculino;Si;36;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
466874;Masculino;Si;38;Si;Entretenimiento;1.0;Medio;3.0;Cat_6
466884;Femenino;Si;43;No;Doctor;1.0;Bajo;1.0;Cat_6
466886;Femenino;No;42;No;Marketing;1.0;Bajo;1.0;Cat_6
466891;Femenino;Si;48;No;Dueño de casa;8.0;Bajo;1.0;Cat_6
466905;Masculino;Si;62;Si;Artista;0.0;Bajo;1.0;Cat_6
466906;Masculino;No;63;Si;Artista;0.0;Bajo;2.0;Cat_6
466908;Masculino;Si;60;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
466909;Masculino;Si;63;Si;Artista;1.0;Bajo;2.0;Cat_6
466910;Masculino;Si;62;Si;Entretenimiento;9.0;Bajo;1.0;Cat_6
466917;Masculino;Si;40;No;Ejecutivo;4.0;Bajo;Tens;Cat_6
466918;Masculino;Si;63;Si;Artista;0.0;Medio;1.0;Cat_6
466920;Masculino;No;19;No;Enfermeria;6.0;Bajo;4.0;Cat_3
466923;Femenino;No;21;No;Dueño de casa;8.0;Bajo;1.0;Cat_6
466926;Masculino;No;21;No;Enfermeria;1.0;Bajo;Tens;Cat_6
466927;Masculino;No;22;No;Ingenieria;6.0;Bajo;5.0;Cat_2
466936;Masculino;Si;60;No;Abogado;1.0;Alto;3.0;Cat_6
466938;Masculino;Si;59;Si;Artista;8.0;Bajo;1.0;Cat_6
466939;Masculino;Si;73;No;Abogado;1.0;Alto;2.0;Cat_6
466951;Femenino;Si;52;Si;Artista;0.0;Alto;3.0;Cat_6
466954;Femenino;Si;66;No;Doctor;9.0;Medio;2.0;Cat_6
466955;Masculino;Si;61;No;Entretenimiento;1.0;Bajo;4.0;Cat_3
466956;Femenino;Si;61;Si;Artista;1.0;Bajo;1.0;Cat_6
466961;Femenino;Si;61;Si;Artista;2.0;Medio;2.0;Cat_6
466966;Masculino;Si;59;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
466967;Masculino;Si;51;Si;Artista;1.0;Bajo;1.0;Cat_6
466970;Femenino;Si;36;Si;Dueño de casa;9.0;Bajo;2.0;Cat_4
466971;Masculino;No;71;Si;Ejecutivo;9.0;Bajo;3.0;Cat_6
466975;Masculino;Si;48;Si;Artista;1.0;Medio;2.0;Cat_6
466990;Masculino;Si;43;Si;Entretenimiento;9.0;Medio;2.0;Cat_6
466996;Femenino;No;36;Si;Artista;9.0;Bajo;1.0;Cat_6
466998;Femenino;Si;57;No;Artista;1.0;Medio;3.0;Cat_6
466999;Masculino;No;33;Si;Enfermeria;1.0;Bajo;3.0;Cat_6
467000;Femenino;No;31;Si;Artista;1.0;Bajo;6.0;Cat_4
467008;Masculino;Si;57;Si;Artista;1.0;Medio;3.0;Cat_6
467009;Femenino;No;33;No;Dueño de casa;2.0;Bajo;4.0;Cat_3
467022;Masculino;No;30;Si;Artista;1.0;Bajo;5.0;Cat_6
467023;Masculino;Si;26;No;Doctor;8.0;Medio;2.0;Cat_6
467025;Femenino;No;29;No;Ingenieria;1.0;Bajo;3.0;Cat_6
467044;Femenino;No;42;Si;Marketing;0.0;Bajo;1.0;Cat_7
467046;Femenino;No;30;No;Doctor;0.0;Bajo;5.0;Cat_3
467050;Femenino;No;18;No;Ingenieria;1.0;Bajo;5.0;Cat_2
467053;Masculino;No;18;No;Enfermeria;5.0;Bajo;4.0;Cat_6
467058;Masculino;Si;80;No;Ejecutivo;0.0;Alto;2.0;Cat_6
467060;Masculino;No;35;No;Ingenieria;7.0;Bajo;2.0;Cat_6
467063;Masculino;Si;45;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
467073;Masculino;No;42;Si;Ingenieria;8.0;Bajo;1.0;Cat_6
467078;Femenino;Si;26;No;Enfermeria;1.0;Alto;2.0;Cat_7
467079;Masculino;Si;38;Si;Artista;1.0;Bajo;2.0;Cat_6
467084;Masculino;Si;41;Si;Artista;1.0;Medio;7.0;Cat_6
467085;Masculino;No;45;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
467088;Masculino;Si;57;Si;Artista;1.0;Bajo;1.0;Cat_3
467092;Femenino;No;33;Si;Enfermeria;5.0;Bajo;4.0;Cat_6
467093;Femenino;Si;51;Si;Artista;8.0;Medio;2.0;Cat_6
467098;Masculino;Si;85;No;Ejecutivo;1.0;Bajo;2.0;Cat_6
467099;Femenino;No;30;No;Entretenimiento;0.0;Bajo;3.0;Cat_6
467107;Masculino;Si;38;Si;Ingenieria;1.0;Medio;3.0;Cat_4
467111;Masculino;Si;66;Si;Artista;1.0;Bajo;1.0;Cat_6
467112;Masculino;No;40;Si;Artista;0.0;Bajo;2.0;Cat_2
467113;Masculino;Si;83;Si;Abogado;1.0;Bajo;1.0;Cat_6
467114;Masculino;Si;61;Si;Marketing;1.0;Medio;3.0;Cat_6
467116;Masculino;Si;65;Si;Ejecutivo;1.0;Alto;2.0;Cat_6
467119;Masculino;Si;37;No;Marketing;0.0;Alto;4.0;Cat_7
467121;Masculino;Si;47;Si;Doctor;0.0;Bajo;Tens;Cat_6
467125;Masculino;Si;51;No;Entretenimiento;1.0;Medio;4.0;Cat_3
467127;Masculino;Si;73;No;Abogado;1.0;Bajo;1.0;Cat_6
467129;Femenino;Tens;49;No;Marketing;1.0;Medio;3.0;Cat_4
467132;Femenino;Si;73;Si;Ingenieria;0.0;Bajo;2.0;Cat_6
467136;Masculino;Si;37;No;Entretenimiento;1.0;Medio;4.0;Cat_4
467137;Femenino;Si;55;Si;Ingenieria;0.0;Bajo;1.0;Cat_6
467138;Femenino;No;32;No;Dueño de casa;12.0;Bajo;1.0;Cat_6
467139;Femenino;No;28;Si;Artista;0.0;Bajo;3.0;Cat_6
467143;Femenino;No;50;No;Abogado;0.0;Bajo;3.0;Cat_6
467144;Masculino;Si;38;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
467146;Femenino;No;28;No;Dueño de casa;8.0;Bajo;1.0;Cat_6
467147;Masculino;No;46;Si;Entretenimiento;1.0;Bajo;1.0;Cat_6
467153;Femenino;Si;47;Si;Artista;0.0;Bajo;Tens;Cat_6
467157;Masculino;Si;39;Si;Ejecutivo;8.0;Alto;6.0;Cat_7
467158;Femenino;No;26;No;Enfermeria;1.0;Bajo;Tens;Cat_6
467159;Femenino;Si;37;Si;Dueño de casa;9.0;Alto;2.0;Cat_6
467160;Masculino;Si;43;No;Tens;1.0;Medio;2.0;Cat_3
467165;Femenino;No;27;No;Dueño de casa;1.0;Bajo;1.0;Cat_6
467167;Masculino;Si;69;Si;Artista;1.0;Medio;Tens;Cat_3
467168;Masculino;Si;47;Si;Artista;9.0;Medio;2.0;Cat_1
467172;Masculino;No;36;Tens;Artista;9.0;Bajo;2.0;Cat_6
467180;Masculino;Si;43;Si;Enfermeria;1.0;Bajo;3.0;Cat_3
467183;Masculino;Si;42;Si;Entretenimiento;3.0;Medio;4.0;Cat_6
467185;Masculino;No;29;Si;Artista;0.0;Bajo;3.0;Cat_6
467189;Femenino;Si;45;Si;Artista;1.0;Alto;4.0;Cat_6
467193;Masculino;Si;88;Si;Artista;1.0;Bajo;2.0;Cat_6
467201;Femenino;No;33;Si;Ingenieria;1.0;Bajo;5.0;Cat_7
467202;Masculino;Si;18;No;Doctor;0.0;Bajo;4.0;Cat_6
467208;Femenino;Si;41;Si;Dueño de casa;1.0;Alto;2.0;Cat_6
467212;Femenino;No;28;Si;Doctor;1.0;Bajo;3.0;Cat_6
467216;Femenino;No;30;Si;Entretenimiento;0.0;Bajo;1.0;Cat_6
467217;Femenino;Si;79;Si;Abogado;1.0;Alto;2.0;Cat_6
467218;Femenino;No;27;Si;Artista;8.0;Bajo;1.0;Cat_6
467223;Femenino;Si;53;Si;Ingenieria;0.0;Medio;4.0;Cat_6
467227;Femenino;No;43;Si;Artista;14.0;Bajo;1.0;Cat_4
467230;Masculino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_6
467232;Masculino;No;26;No;Entretenimiento;1.0;Bajo;2.0;Cat_6
467233;Femenino;No;67;No;Artista;1.0;Bajo;2.0;Cat_6
467235;Femenino;No;32;Si;Artista;1.0;Bajo;2.0;Cat_5
467238;Femenino;No;26;No;Doctor;7.0;Bajo;4.0;Cat_6
467239;Femenino;No;29;No;Ingenieria;0.0;Bajo;3.0;Cat_6
467241;Femenino;No;33;Si;Artista;9.0;Bajo;1.0;Cat_6
467242;Masculino;No;22;No;Doctor;0.0;Bajo;3.0;Cat_6
467247;Femenino;No;27;No;Ingenieria;0.0;Bajo;2.0;Cat_6
467256;Masculino;No;30;No;Enfermeria;1.0;Bajo;4.0;Cat_2
467260;Masculino;No;25;No;Doctor;8.0;Bajo;4.0;Cat_6
467263;Femenino;No;32;No;Marketing;1.0;Bajo;1.0;Cat_4
467268;Masculino;Si;85;Si;Abogado;1.0;Bajo;1.0;Cat_6
467275;Masculino;No;29;Si;Enfermeria;1.0;Bajo;Tens;Cat_6
467281;Masculino;Si;56;Si;Abogado;0.0;Bajo;4.0;Cat_6
467283;Masculino;Si;52;Si;Artista;0.0;Medio;3.0;Cat_2
467288;Femenino;No;25;No;Enfermeria;1.0;Bajo;5.0;Cat_6
467296;Femenino;Si;65;Si;Artista;1.0;Medio;2.0;Cat_3
467300;Femenino;Si;49;Si;Artista;1.0;Bajo;1.0;Cat_6
467301;Femenino;Si;73;No;Abogado;1.0;Bajo;2.0;Cat_6
467303;Masculino;Si;36;Si;Doctor;2.0;Medio;2.0;Cat_6
467309;Femenino;No;36;Si;Ingenieria;4.0;Bajo;1.0;Cat_7
467311;Masculino;Si;71;Si;Abogado;1.0;Alto;3.0;Cat_6
467312;Femenino;Si;55;Si;Artista;0.0;Bajo;2.0;Cat_6
467313;Masculino;Si;35;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
467314;Masculino;Si;41;No;Artista;0.0;Medio;2.0;Cat_6
467317;Masculino;No;42;Si;Artista;1.0;Bajo;1.0;Cat_2
467318;Masculino;Si;35;Si;Doctor;1.0;Bajo;2.0;Cat_6
467322;Femenino;Si;48;Si;Artista;1.0;Medio;2.0;Cat_1
467325;Femenino;Si;73;Si;Abogado;1.0;Alto;2.0;Cat_6
467329;Femenino;No;40;Si;Doctor;1.0;Bajo;1.0;Cat_6
467338;Femenino;No;29;Si;Enfermeria;3.0;Bajo;6.0;Cat_6
467339;Masculino;Tens;62;Si;Artista;1.0;Medio;3.0;Cat_6
467344;Masculino;Si;89;Si;Abogado;0.0;Bajo;2.0;Cat_6
467345;Masculino;Si;86;Si;Abogado;0.0;Bajo;1.0;Cat_6
467346;Masculino;Si;38;Si;Artista;0.0;Medio;3.0;Cat_6
467352;Masculino;Si;45;Si;Ejecutivo;0.0;Alto;4.0;Cat_6
467355;Masculino;No;26;No;Enfermeria;0.0;Bajo;4.0;Cat_6
467357;Masculino;Si;55;Si;Tens;1.0;Bajo;2.0;Cat_6
467358;Femenino;Si;52;Si;Artista;1.0;Medio;5.0;Cat_6
467359;Masculino;Si;43;Si;Artista;5.0;Medio;2.0;Cat_6
467365;Masculino;No;35;Si;Artista;1.0;Bajo;1.0;Cat_6
467367;Masculino;Si;73;Si;Abogado;1.0;Bajo;2.0;Cat_6
467369;Masculino;No;41;Si;Artista;4.0;Bajo;3.0;Cat_6
